zip_code,public_transportation_pct,public_transportation_population,minimo,maximo
44505,2.0,121.0,2.0,44505.0
44509,2.2,93.0,2.2,44509.0
44606,1.7,57.0,1.7,44606.0
44608,0.6,6.0,0.6,44608.0
44618,0.5,15.0,0.5,44618.0
44624,,1.0,1.0,44624.0
44440,1.9,44.0,1.9,44440.0
44512,1.0,168.0,1.0,44512.0
44643,0.1,2.0,0.1,44643.0
44654,0.2,22.0,0.2,44654.0
44675,,,44675.0,44675.0
44677,,,44677.0,44677.0
44251,,,44251.0,44251.0
44423,,,44423.0,44423.0
44234,0.6,11.0,0.6,44234.0
44281,0.4,67.0,0.4,44281.0
44883,0.6,78.0,0.6,44883.0
44010,1.2,9.0,1.2,44010.0
44017,0.8,73.0,0.8,44017.0
44039,0.9,148.0,0.9,44039.0
44052,0.5,52.0,0.5,44052.0
44065,1.8,41.0,1.8,44065.0
44089,0.2,13.0,0.2,44089.0
44090,0.2,12.0,0.2,44090.0
44103,18.3,904.0,18.3,44103.0
44119,6.6,342.0,6.6,44119.0
44301,3.5,249.0,3.5,44301.0
44305,3.4,350.0,3.4,44305.0
44306,6.5,542.0,6.5,44306.0
44307,7.9,185.0,7.9,44307.0
44312,1.5,218.0,1.5,44312.0
44319,0.2,23.0,0.2,44319.0
44333,0.6,55.0,0.6,44333.0
44404,1.6,12.0,1.6,44404.0
44644,,,44644.0,44644.0
44682,,,44682.0,44682.0
44822,,,44822.0,44822.0
44095,1.3,225.0,1.3,44095.0
44116,3.9,388.0,3.9,44116.0
44687,,,44687.0,44687.0
44274,,,44274.0,44274.0
44101,,,44101.0,44101.0
44901,,,44901.0,44901.0
44045,,,44045.0,44045.0
44401,,,44401.0,44401.0
44470,1.5,29.0,1.5,44470.0
44511,1.7,145.0,1.7,44511.0
44645,,,44645.0,44645.0
44702,3.0,7.0,3.0,44702.0
44843,,,44843.0,44843.0
42721,,,42721.0,42721.0
42722,,,42722.0,42722.0
42729,,,42729.0,42729.0
42731,,,42731.0,42731.0
42027,,,42027.0,42027.0
42028,,,42028.0,42028.0
42041,1.1,19.0,1.1,42041.0
42048,,,42048.0,42048.0
42050,,,42050.0,42050.0
42079,,,42079.0,42079.0
42086,,,42086.0,42086.0
42164,0.2,13.0,0.2,42164.0
42071,0.2,23.0,0.2,42071.0
42122,,,42122.0,42122.0
42159,,,42159.0,42159.0
42160,,,42160.0,42160.0
42166,,,42166.0,42166.0
42206,,,42206.0,42206.0
42220,,,42220.0,42220.0
42259,,,42259.0,42259.0
42261,0.2,10.0,0.2,42261.0
42274,,,42274.0,42274.0
42338,,,42338.0,42338.0
42347,,,42347.0,42347.0
42366,0.2,7.0,0.2,42366.0
42410,,,42410.0,42410.0
42431,0.1,11.0,0.1,42431.0
42141,,,42141.0,42141.0
42202,,,42202.0,42202.0
42236,,,42236.0,42236.0
42256,0.6,10.0,0.6,42256.0
42262,,,42262.0,42262.0
42266,3.4,29.0,3.4,42266.0
42333,,,42333.0,42333.0
42337,,,42337.0,42337.0
42343,5.4,29.0,5.4,42343.0
42348,,,42348.0,42348.0
42408,,,42408.0,42408.0
42440,,,42440.0,42440.0
42456,,,42456.0,42456.0
42459,,,42459.0,42459.0
42462,,,42462.0,42462.0
42539,,,42539.0,42539.0
42567,,,42567.0,42567.0
42602,0.5,18.0,0.5,42602.0
42603,,,42603.0,42603.0
42022,,,42022.0,42022.0
42024,7.4,43.0,7.4,42024.0
42020,0.7,8.0,0.7,42020.0
42047,,,42047.0,42047.0
42049,1.1,8.0,1.1,42049.0
42032,,,42032.0,42032.0
42038,0.2,3.0,0.2,42038.0
42045,1.4,15.0,1.4,42045.0
42055,,,42055.0,42055.0
42058,,,42058.0,42058.0
42061,,,42061.0,42061.0
42064,0.9,29.0,0.9,42064.0
42069,,,42069.0,42069.0
42101,0.4,98.0,0.4,42101.0
42140,,,42140.0,42140.0
42151,,,42151.0,42151.0
42170,1.9,15.0,1.9,42170.0
42171,,,42171.0,42171.0
42210,,,42210.0,42210.0
42223,0.3,29.0,0.3,42223.0
42320,,,42320.0,42320.0
42327,,,42327.0,42327.0
42328,,,42328.0,42328.0
42352,,,42352.0,42352.0
42376,,,42376.0,42376.0
42378,0.2,3.0,0.2,42378.0
42436,4.1,22.0,4.1,42436.0
42528,2.1,11.0,2.1,42528.0
42541,,,42541.0,42541.0
42553,,,42553.0,42553.0
42638,,,42638.0,42638.0
42715,,,42715.0,42715.0
42716,,,42716.0,42716.0
42746,,,42746.0,42746.0
42154,,,42154.0,42154.0
42629,0.8,12.0,0.8,42629.0
42635,,,42635.0,42635.0
42647,,,42647.0,42647.0
42649,,,42649.0,42649.0
42718,0.1,12.0,0.1,42718.0
42733,,,42733.0,42733.0
42754,,,42754.0,42754.0
42354,,,42354.0,42354.0
42355,,,42355.0,42355.0
42368,,,42368.0,42368.0
42370,,,42370.0,42370.0
42372,,,42372.0,42372.0
42409,0.7,7.0,0.7,42409.0
42420,0.6,105.0,0.6,42420.0
42441,,,42441.0,42441.0
42458,,,42458.0,42458.0
42501,0.3,18.0,0.3,42501.0
42519,0.5,6.0,0.5,42519.0
42566,,,42566.0,42566.0
42631,,,42631.0,42631.0
42653,,,42653.0,42653.0
42726,0.6,12.0,0.6,42726.0
42728,,,42728.0,42728.0
42741,,,42741.0,42741.0
42753,,,42753.0,42753.0
42023,,,42023.0,42023.0
42056,3.7,29.0,3.7,42056.0
42021,,,42021.0,42021.0
42081,,,42081.0,42081.0
42371,,,42371.0,42371.0
42301,1.1,205.0,1.1,42301.0
42303,0.1,18.0,0.1,42303.0
42351,0.2,4.0,0.2,42351.0
42442,,,42442.0,42442.0
42445,0.4,16.0,0.4,42445.0
42451,,,42451.0,42451.0
42565,,,42565.0,42565.0
42633,0.8,53.0,0.8,42633.0
42701,0.4,97.0,0.4,42701.0
42712,,,42712.0,42712.0
42765,,,42765.0,42765.0
42133,,,42133.0,42133.0
42204,,,42204.0,42204.0
42254,,,42254.0,42254.0
42324,,,42324.0,42324.0
42326,,,42326.0,42326.0
42001,0.4,50.0,0.4,42001.0
42784,,,42784.0,42784.0
42788,,,42788.0,42788.0
42265,,,42265.0,42265.0
42044,,,42044.0,42044.0
42103,,,42103.0,42103.0
42130,,,42130.0,42130.0
42037,,,42037.0,42037.0
42102,,,42102.0,42102.0
42156,,,42156.0,42156.0
42088,,,42088.0,42088.0
42211,,,42211.0,42211.0
42374,,,42374.0,42374.0
42163,,,42163.0,42163.0
42356,,,42356.0,42356.0
42124,,,42124.0,42124.0
42367,,,42367.0,42367.0
42078,,,42078.0,42078.0
42083,,,42083.0,42083.0
42084,,,42084.0,42084.0
42085,,,42085.0,42085.0
42087,,,42087.0,42087.0
42120,,,42120.0,42120.0
42129,,,42129.0,42129.0
42134,,,42134.0,42134.0
42157,,,42157.0,42157.0
42207,,,42207.0,42207.0
42214,,,42214.0,42214.0
42215,,,42215.0,42215.0
42217,,,42217.0,42217.0
42275,,,42275.0,42275.0
42463,,,42463.0,42463.0
42724,,,42724.0,42724.0
42758,,,42758.0,42758.0
42322,,,42322.0,42322.0
42764,,,42764.0,42764.0
42234,,,42234.0,42234.0
42240,0.7,116.0,0.7,42240.0
42273,,,42273.0,42273.0
42276,0.1,3.0,0.1,42276.0
42285,,,42285.0,42285.0
42321,,,42321.0,42321.0
42323,,,42323.0,42323.0
42330,,,42330.0,42330.0
42332,,,42332.0,42332.0
42344,,,42344.0,42344.0
42349,,,42349.0,42349.0
42350,,,42350.0,42350.0
42361,,,42361.0,42361.0
42404,,,42404.0,42404.0
42406,0.1,1.0,0.1,42406.0
42413,,,42413.0,42413.0
42450,,,42450.0,42450.0
42452,,,42452.0,42452.0
42461,,,42461.0,42461.0
42518,,,42518.0,42518.0
42533,,,42533.0,42533.0
42743,0.2,6.0,0.2,42743.0
42748,,,42748.0,42748.0
42749,,,42749.0,42749.0
42762,,,42762.0,42762.0
42003,0.5,59.0,0.5,42003.0
42029,1.9,54.0,1.9,42029.0
42031,,,42031.0,42031.0
42036,,,42036.0,42036.0
42040,,,42040.0,42040.0
42051,1.0,14.0,1.0,42051.0
42076,,,42076.0,42076.0
42082,,,42082.0,42082.0
42104,0.4,55.0,0.4,42104.0
42732,,,42732.0,42732.0
42740,,,42740.0,42740.0
42757,,,42757.0,42757.0
42776,,,42776.0,42776.0
42782,1.6,6.0,1.6,42782.0
42035,,,42035.0,42035.0
42123,,,42123.0,42123.0
42153,,,42153.0,42153.0
42167,0.9,30.0,0.9,42167.0
42232,,,42232.0,42232.0
42280,,,42280.0,42280.0
42286,,,42286.0,42286.0
42325,,,42325.0,42325.0
42339,,,42339.0,42339.0
42345,0.1,6.0,0.1,42345.0
42369,,,42369.0,42369.0
42411,1.6,9.0,1.6,42411.0
42437,1.0,41.0,1.0,42437.0
42453,,,42453.0,42453.0
42455,,,42455.0,42455.0
42464,0.5,3.0,0.5,42464.0
42503,0.1,11.0,0.1,42503.0
42516,,,42516.0,42516.0
42544,,,42544.0,42544.0
42713,,,42713.0,42713.0
42054,,,42054.0,42054.0
42060,,,42060.0,42060.0
42066,0.4,35.0,0.4,42066.0
42127,1.5,42.0,1.5,42127.0
42025,,1.0,1.0,42025.0
42039,,,42039.0,42039.0
42053,,,42053.0,42053.0
42634,0.9,4.0,0.9,42634.0
42642,0.3,12.0,0.3,42642.0
42717,,,42717.0,42717.0
45760,1.5,18.0,1.5,45760.0
45767,,,45767.0,45767.0
45768,,,45768.0,45768.0
45801,1.5,155.0,1.5,45801.0
45806,,1.0,1.0,45806.0
45812,0.4,3.0,0.4,45812.0
45814,,,45814.0,45814.0
45862,,,45862.0,45862.0
45866,,,45866.0,45866.0
45875,1.0,63.0,1.0,45875.0
45885,0.1,5.0,0.1,45885.0
45896,,,45896.0,45896.0
45898,1.1,6.0,1.1,45898.0
45651,,,45651.0,45651.0
45652,,,45652.0,45652.0
45657,,,45657.0,45657.0
45659,1.2,12.0,1.2,45659.0
45663,,,45663.0,45663.0
45686,0.8,10.0,0.8,45686.0
45724,,,45724.0,45724.0
45735,,,45735.0,45735.0
45745,0.2,1.0,0.2,45745.0
45775,,,45775.0,45775.0
45809,,,45809.0,45809.0
45820,,,45820.0,45820.0
45003,,,45003.0,45003.0
45005,0.1,17.0,0.1,45005.0
45001,1.0,3.0,1.0,45001.0
45014,0.3,58.0,0.3,45014.0
45052,,,45052.0,45052.0
45065,1.8,39.0,1.8,45065.0
45068,0.3,20.0,0.3,45068.0
45107,,,45107.0,45107.0
45120,,,45120.0,45120.0
45146,,,45146.0,45146.0
45155,,,45155.0,45155.0
45157,1.2,55.0,1.2,45157.0
45172,,,45172.0,45172.0
45203,21.6,208.0,21.6,45203.0
45229,16.2,743.0,16.2,45229.0
45242,0.7,74.0,0.7,45242.0
45247,0.3,38.0,0.3,45247.0
45307,0.8,1.0,0.8,45307.0
45316,,,45316.0,45316.0
45328,1.5,4.0,1.5,45328.0
45335,0.1,4.0,0.1,45335.0
45351,,,45351.0,45351.0
45368,0.3,6.0,0.3,45368.0
45377,0.9,67.0,0.9,45377.0
45378,,,45378.0,45378.0
45380,,,45380.0,45380.0
45419,2.0,145.0,2.0,45419.0
45013,0.3,79.0,0.3,45013.0
45830,,,45830.0,45830.0
45838,,,45838.0,45838.0
45033,,,45033.0,45033.0
45034,,,45034.0,45034.0
45039,0.2,20.0,0.2,45039.0
45113,,,45113.0,45113.0
45122,0.1,7.0,0.1,45122.0
45133,,,45133.0,45133.0
45154,0.9,34.0,0.9,45154.0
45156,,,45156.0,45156.0
45153,,,45153.0,45153.0
45167,,,45167.0,45167.0
45169,0.3,6.0,0.3,45169.0
45207,11.1,295.0,11.1,45207.0
45217,8.3,253.0,8.3,45217.0
45233,1.6,126.0,1.6,45233.0
45877,1.3,13.0,1.3,45877.0
45887,,,45887.0,45887.0
45891,0.2,11.0,0.2,45891.0
45897,,,45897.0,45897.0
45215,1.0,141.0,1.0,45215.0
45044,1.0,233.0,1.0,45044.0
45050,0.5,25.0,0.5,45050.0
45062,,,45062.0,45062.0
45064,,,45064.0,45064.0
45067,,,45067.0,45067.0
45121,0.1,2.0,0.1,45121.0
45135,0.5,12.0,0.5,45135.0
45144,0.3,4.0,0.3,45144.0
45831,1.1,17.0,1.1,45831.0
45239,2.8,373.0,2.8,45239.0
45246,2.5,161.0,2.5,45246.0
45305,0.3,18.0,0.3,45305.0
45310,,,45310.0,45310.0
45324,0.5,96.0,0.5,45324.0
45326,,,45326.0,45326.0
45332,,,45332.0,45332.0
45333,,,45333.0,45333.0
45339,,,45339.0,45339.0
45340,,,45340.0,45340.0
45345,,,45345.0,45345.0
45346,,,45346.0,45346.0
45352,,,45352.0,45352.0
45362,0.7,4.0,0.7,45362.0
45371,,,45371.0,45371.0
45385,0.9,145.0,0.9,45385.0
45874,,,45874.0,45874.0
45895,,1.0,1.0,45895.0
45899,,,45899.0,45899.0
45387,,1.0,1.0,45387.0
45388,0.2,1.0,0.2,45388.0
45389,,,45389.0,45389.0
45102,0.8,97.0,0.8,45102.0
45106,,,45106.0,45106.0
45131,,,45131.0,45131.0
45142,,,45142.0,45142.0
45160,,,45160.0,45160.0
45171,0.6,15.0,0.6,45171.0
45174,0.6,6.0,0.6,45174.0
45230,2.1,287.0,2.1,45230.0
45220,7.1,516.0,7.1,45220.0
45226,1.9,65.0,1.9,45226.0
45227,3.7,339.0,3.7,45227.0
45236,2.3,303.0,2.3,45236.0
45237,7.5,613.0,7.5,45237.0
45255,1.4,140.0,1.4,45255.0
45301,,,45301.0,45301.0
45312,1.5,11.0,1.5,45312.0
45315,0.6,12.0,0.6,45315.0
45325,0.2,2.0,0.2,45325.0
45344,,2.0,2.0,45344.0
45348,,,45348.0,45348.0
45359,,,45359.0,45359.0
45363,0.8,6.0,0.8,45363.0
45402,6.8,223.0,6.8,45402.0
45409,0.4,27.0,0.4,45409.0
45416,8.1,194.0,8.1,45416.0
45418,,,45418.0,45418.0
45430,,,45430.0,45430.0
45440,0.3,34.0,0.3,45440.0
45459,0.2,29.0,0.2,45459.0
45429,0.6,85.0,0.6,45429.0
45432,0.4,33.0,0.4,45432.0
45458,0.6,90.0,0.6,45458.0
45505,1.4,109.0,1.4,45505.0
45634,2.6,18.0,2.6,45634.0
45642,,,45642.0,45642.0
45646,,,45646.0,45646.0
45662,0.4,44.0,0.4,45662.0
45684,,,45684.0,45684.0
45685,,,45685.0,45685.0
45719,1.4,6.0,1.4,45719.0
45727,,,45727.0,45727.0
45741,,,45741.0,45741.0
45860,,,45860.0,45860.0
45810,0.3,10.0,0.3,45810.0
45821,,,45821.0,45821.0
45876,,,45876.0,45876.0
45861,,,45861.0,45861.0
45871,,,45871.0,45871.0
45888,,,45888.0,45888.0
45213,4.5,281.0,4.5,45213.0
45223,10.8,642.0,10.8,45223.0
45224,7.2,688.0,7.2,45224.0
45243,0.2,15.0,0.2,45243.0
45244,0.7,98.0,0.7,45244.0
45251,0.7,78.0,0.7,45251.0
45252,,,45252.0,45252.0
45303,0.5,5.0,0.5,45303.0
45304,0.4,14.0,0.4,45304.0
45320,,1.0,1.0,45320.0
45336,,,45336.0,45336.0
45341,,,45341.0,45341.0
45342,1.0,176.0,1.0,45342.0
45353,,,45353.0,45353.0
45365,0.3,47.0,0.3,45365.0
45382,,,45382.0,45382.0
45403,10.2,554.0,10.2,45403.0
45415,1.2,75.0,1.2,45415.0
45424,1.2,286.0,1.2,45424.0
45431,0.4,58.0,0.4,45431.0
45433,,,45433.0,45433.0
45434,0.6,31.0,0.6,45434.0
45439,3.4,153.0,3.4,45439.0
45502,0.2,13.0,0.2,45502.0
45503,0.7,103.0,0.7,45503.0
45623,,,45623.0,45623.0
45629,,,45629.0,45629.0
45042,0.3,34.0,0.3,45042.0
45066,0.5,55.0,0.5,45066.0
45613,,,45613.0,45613.0
45644,,1.0,1.0,45644.0
45671,,,45671.0,45671.0
45680,0.6,30.0,0.6,45680.0
45682,,,45682.0,45682.0
45695,,,45695.0,45695.0
45697,,,45697.0,45697.0
45723,,,45723.0,45723.0
45742,,,45742.0,45742.0
45750,0.1,18.0,0.1,45750.0
45764,0.1,5.0,0.1,45764.0
45778,,,45778.0,45778.0
45779,,,45779.0,45779.0
45804,2.4,148.0,2.4,45804.0
45807,,,45807.0,45807.0
45808,,,45808.0,45808.0
45601,0.4,79.0,0.4,45601.0
45648,0.6,26.0,0.6,45648.0
45658,,,45658.0,45658.0
45672,,,45672.0,45672.0
45679,0.3,3.0,0.3,45679.0
45694,0.2,8.0,0.2,45694.0
45698,,,45698.0,45698.0
45715,,,45715.0,45715.0
45734,0.4,1.0,0.4,45734.0
45761,,,45761.0,45761.0
45771,,,45771.0,45771.0
45776,,,45776.0,45776.0
45780,,,45780.0,45780.0
45784,,,45784.0,45784.0
45813,,,45813.0,45813.0
45822,0.7,62.0,0.7,45822.0
45828,,,45828.0,45828.0
45835,,,45835.0,45835.0
45841,,,45841.0,45841.0
45844,1.1,19.0,1.1,45844.0
45846,0.3,7.0,0.3,45846.0
45853,,,45853.0,45853.0
45855,,,45855.0,45855.0
45856,,,45856.0,45856.0
45859,,,45859.0,45859.0
45869,,,45869.0,45869.0
45879,,,45879.0,45879.0
45880,1.1,14.0,1.1,45880.0
45883,,,45883.0,45883.0
45894,,,45894.0,45894.0
45036,0.2,29.0,0.2,45036.0
45040,0.7,185.0,0.7,45040.0
45054,0.9,14.0,0.9,45054.0
45056,2.3,268.0,2.3,45056.0
45112,,,45112.0,45112.0
45115,,,45115.0,45115.0
45148,,,45148.0,45148.0
45150,0.3,46.0,0.3,45150.0
45168,0.5,4.0,0.5,45168.0
45176,0.5,23.0,0.5,45176.0
45209,3.5,258.0,3.5,45209.0
45638,,2.0,2.0,45638.0
45002,,,45002.0,45002.0
45701,0.9,142.0,0.9,45701.0
45711,2.1,10.0,2.1,45711.0
45744,,,45744.0,45744.0
45766,,,45766.0,45766.0
45786,,,45786.0,45786.0
45788,,,45788.0,45788.0
45819,,,45819.0,45819.0
45832,0.2,3.0,0.2,45832.0
45840,0.2,61.0,0.2,45840.0
45845,,,45845.0,45845.0
45863,0.5,3.0,0.5,45863.0
45867,,,45867.0,45867.0
45872,,,45872.0,45872.0
45889,,,45889.0,45889.0
45383,,,45383.0,45383.0
45322,0.5,55.0,0.5,45322.0
45330,,,45330.0,45330.0
45354,2.9,7.0,2.9,45354.0
45404,0.5,20.0,0.5,45404.0
45405,9.6,677.0,9.6,45405.0
45621,,,45621.0,45621.0
45622,,,45622.0,45622.0
45624,,,45624.0,45624.0
45628,3.1,64.0,3.1,45628.0
45681,,,45681.0,45681.0
45631,0.2,14.0,0.2,45631.0
45654,,,45654.0,45654.0
45661,1.2,33.0,1.2,45661.0
45692,,,45692.0,45692.0
45696,,,45696.0,45696.0
45714,,,45714.0,45714.0
45769,,1.0,1.0,45769.0
45030,0.5,42.0,0.5,45030.0
45041,,,45041.0,45041.0
45053,,,45053.0,45053.0
45069,0.6,156.0,0.6,45069.0
45118,0.1,1.0,0.1,45118.0
45132,,,45132.0,45132.0
45152,,,45152.0,45152.0
45164,,,45164.0,45164.0
45211,5.8,992.0,5.8,45211.0
45318,1.3,34.0,1.3,45318.0
45773,,,45773.0,45773.0
45816,,,45816.0,45816.0
45843,,,45843.0,45843.0
45851,,,45851.0,45851.0
45858,1.0,17.0,1.0,45858.0
45669,0.4,20.0,0.4,45669.0
45645,,,45645.0,45645.0
45647,,,45647.0,45647.0
45656,,,45656.0,45656.0
45673,,,45673.0,45673.0
45674,,,45674.0,45674.0
45688,,,45688.0,45688.0
45311,1.1,30.0,1.1,45311.0
45321,,,45321.0,45321.0
45327,,,45327.0,45327.0
45331,1.1,103.0,1.1,45331.0
45334,,,45334.0,45334.0
45338,,,45338.0,45338.0
45249,0.5,31.0,0.5,45249.0
45306,,,45306.0,45306.0
45308,0.5,10.0,0.5,45308.0
45232,18.9,367.0,18.9,45232.0
45208,1.7,186.0,1.7,45208.0
45214,22.1,576.0,22.1,45214.0
45218,0.2,4.0,0.2,45218.0
45238,4.0,882.0,4.0,45238.0
45240,3.0,390.0,3.0,45240.0
45245,0.3,32.0,0.3,45245.0
45302,,,45302.0,45302.0
45314,0.7,19.0,0.7,45314.0
45317,,,45317.0,45317.0
45323,0.5,13.0,0.5,45323.0
45337,1.6,15.0,1.6,45337.0
45349,,,45349.0,45349.0
45356,0.3,32.0,0.3,45356.0
45358,,,45358.0,45358.0
45370,,,45370.0,45370.0
45390,0.1,1.0,0.1,45390.0
45406,8.3,638.0,8.3,45406.0
45410,4.0,266.0,4.0,45410.0
45449,0.8,66.0,0.8,45449.0
45506,2.5,140.0,2.5,45506.0
45614,,,45614.0,45614.0
45640,0.1,10.0,0.1,45640.0
45660,0.1,3.0,0.1,45660.0
45678,,,45678.0,45678.0
45710,,,45710.0,45710.0
45716,0.5,1.0,0.5,45716.0
45740,,,45740.0,45740.0
45746,,,45746.0,45746.0
45772,2.6,14.0,2.6,45772.0
45789,,,45789.0,45789.0
45805,0.3,33.0,0.3,45805.0
45833,0.2,10.0,0.2,45833.0
45849,,,45849.0,45849.0
45865,0.5,13.0,0.5,45865.0
45743,,,45743.0,45743.0
45159,,,45159.0,45159.0
45204,8.4,210.0,8.4,45204.0
45850,,,45850.0,45850.0
45886,,,45886.0,45886.0
45890,,,45890.0,45890.0
45015,0.6,33.0,0.6,45015.0
45782,,,45782.0,45782.0
45881,,,45881.0,45881.0
45827,,,45827.0,45827.0
45882,,,45882.0,45882.0
45373,0.4,68.0,0.4,45373.0
45420,2.1,251.0,2.1,45420.0
45612,1.8,36.0,1.8,45612.0
45690,0.4,20.0,0.4,45690.0
45103,0.6,101.0,0.6,45103.0
45202,5.2,412.0,5.2,45202.0
45347,,,45347.0,45347.0
45381,,,45381.0,45381.0
45414,1.7,153.0,1.7,45414.0
45417,9.4,814.0,9.4,45417.0
45426,5.9,373.0,5.9,45426.0
45504,1.4,115.0,1.4,45504.0
45111,,,45111.0,45111.0
45231,2.9,548.0,2.9,45231.0
45360,,,45360.0,45360.0
45616,0.4,2.0,0.4,45616.0
45650,5.7,7.0,5.7,45650.0
45729,,,45729.0,45729.0
45309,,,45309.0,45309.0
45369,,,45369.0,45369.0
45620,,,45620.0,45620.0
45653,,,45653.0,45653.0
45693,1.0,31.0,1.0,45693.0
45770,,,45770.0,45770.0
45873,,,45873.0,45873.0
45619,0.3,9.0,0.3,45619.0
45732,1.3,21.0,1.3,45732.0
45817,,,45817.0,45817.0
45870,,,45870.0,45870.0
45836,,,45836.0,45836.0
45384,,,45384.0,45384.0
45617,,,45617.0,45617.0
45636,,,45636.0,45636.0
45051,35.8,19.0,19.0,45051.0
45618,,,45618.0,45618.0
45854,2.6,5.0,2.6,45854.0
45361,,,45361.0,45361.0
45145,,,45145.0,45145.0
45428,,,45428.0,45428.0
45158,,,45158.0,45158.0
45011,0.4,130.0,0.4,45011.0
45032,,,45032.0,45032.0
45070,,,45070.0,45070.0
45101,,,45101.0,45101.0
45123,1.5,54.0,1.5,45123.0
45130,0.1,2.0,0.1,45130.0
45140,0.3,90.0,0.3,45140.0
45162,3.1,41.0,3.1,45162.0
45177,0.6,62.0,0.6,45177.0
45205,12.1,865.0,12.1,45205.0
45206,11.5,579.0,11.5,45206.0
45212,3.7,457.0,3.7,45212.0
45216,5.5,231.0,5.5,45216.0
45219,5.9,495.0,5.9,45219.0
45225,21.1,539.0,21.1,45225.0
45241,0.3,38.0,0.3,45241.0
45248,1.1,131.0,1.1,45248.0
45868,,,45868.0,45868.0
45147,,,45147.0,45147.0
45166,,,45166.0,45166.0
45630,,,45630.0,45630.0
45864,,,45864.0,45864.0
45787,,,45787.0,45787.0
45721,,,45721.0,45721.0
45372,0.5,1.0,0.5,45372.0
45884,,,45884.0,45884.0
45826,,,45826.0,45826.0
45319,,,45319.0,45319.0
45350,,,45350.0,45350.0
46235,2.1,295.0,2.1,46235.0
46381,,,46381.0,46381.0
46311,2.7,291.0,2.7,46311.0
46321,6.7,737.0,6.7,46321.0
46379,,,46379.0,46379.0
46382,,,46382.0,46382.0
46390,0.7,10.0,0.7,46390.0
46392,0.3,10.0,0.3,46392.0
46405,0.3,13.0,0.3,46405.0
46508,,,46508.0,46508.0
46524,0.4,3.0,0.4,46524.0
46534,0.1,6.0,0.1,46534.0
46562,,,46562.0,46562.0
46563,0.7,76.0,0.7,46563.0
46615,3.2,211.0,3.2,46615.0
46929,,,46929.0,46929.0
46932,0.1,2.0,0.1,46932.0
46943,11.3,17.0,11.3,46943.0
46974,0.7,6.0,0.7,46974.0
46979,,,46979.0,46979.0
46347,0.4,8.0,0.4,46347.0
46371,0.5,9.0,0.5,46371.0
46069,,,46069.0,46069.0
46016,0.4,23.0,0.4,46016.0
46307,1.3,382.0,1.3,46307.0
46628,2.7,292.0,2.7,46628.0
46710,,,46710.0,46710.0
46732,,,46732.0,46732.0
46741,0.4,8.0,0.4,46741.0
46742,,,46742.0,46742.0
46743,,,46743.0,46743.0
46765,,,46765.0,46765.0
46799,,,46799.0,46799.0
46814,0.2,11.0,0.2,46814.0
46714,,,46714.0,46714.0
46731,,,46731.0,46731.0
46766,,,46766.0,46766.0
46767,,,46767.0,46767.0
46011,0.4,32.0,0.4,46011.0
46013,0.2,16.0,0.2,46013.0
46041,,,46041.0,46041.0
46044,0.3,4.0,0.3,46044.0
46075,,,46075.0,46075.0
46111,,,46111.0,46111.0
46115,,,46115.0,46115.0
46125,,,46125.0,46125.0
46127,,,46127.0,46127.0
46149,1.6,19.0,1.6,46149.0
46157,,,46157.0,46157.0
46171,,,46171.0,46171.0
46806,3.2,288.0,3.2,46806.0
46807,1.6,123.0,1.6,46807.0
46910,,,46910.0,46910.0
46919,,,46919.0,46919.0
46931,,,46931.0,46931.0
46953,0.6,57.0,0.6,46953.0
46040,,,46040.0,46040.0
46048,,,46048.0,46048.0
46055,0.4,22.0,0.4,46055.0
46070,0.9,9.0,0.9,46070.0
46071,0.2,3.0,0.2,46071.0
46077,0.1,10.0,0.1,46077.0
46106,0.4,12.0,0.4,46106.0
46117,,,46117.0,46117.0
46128,,,46128.0,46128.0
46131,0.3,42.0,0.3,46131.0
46133,,,46133.0,46133.0
46160,,,46160.0,46160.0
46163,,,46163.0,46163.0
46165,,,46165.0,46165.0
46181,,,46181.0,46181.0
46182,,,46182.0,46182.0
46186,,,46186.0,46186.0
46208,5.2,540.0,5.2,46208.0
46219,1.7,273.0,1.7,46219.0
46239,0.1,19.0,0.1,46239.0
46241,0.6,74.0,0.6,46241.0
46280,,,46280.0,46280.0
46815,,4.0,4.0,46815.0
46803,4.0,117.0,4.0,46803.0
46804,0.1,11.0,0.1,46804.0
46808,1.7,166.0,1.7,46808.0
46917,,,46917.0,46917.0
46920,,,46920.0,46920.0
46928,,,46928.0,46928.0
46554,0.1,3.0,0.1,46554.0
46555,,,46555.0,46555.0
46574,0.7,31.0,0.7,46574.0
46590,0.4,10.0,0.4,46590.0
46706,0.1,6.0,0.1,46706.0
46723,,,46723.0,46723.0
46730,,,46730.0,46730.0
46773,,,46773.0,46773.0
46774,0.7,56.0,0.7,46774.0
46788,1.9,30.0,1.9,46788.0
46791,,,46791.0,46791.0
46798,,,46798.0,46798.0
46835,0.2,41.0,0.2,46835.0
46901,0.4,70.0,0.4,46901.0
46902,0.3,51.0,0.3,46902.0
46930,,,46930.0,46930.0
46938,,,46938.0,46938.0
46947,0.7,91.0,0.7,46947.0
46950,,,46950.0,46950.0
46951,,,46951.0,46951.0
46970,0.1,10.0,0.1,46970.0
46514,0.4,78.0,0.4,46514.0
46582,,,46582.0,46582.0
46721,0.9,23.0,0.9,46721.0
46748,0.5,13.0,0.5,46748.0
46760,,,46760.0,46760.0
46761,0.5,24.0,0.5,46761.0
46776,,,46776.0,46776.0
